id,latitude,longitude,date,name,grid_id
"370",-22.656303,14.550326,2006-06-30,Swakop River,"12746"
"372",-22.818078,14.587338,2006-06-30,Tumas plains minor,"12746"
"373",-22.858002,14.589002,2006-06-30,Tumas River,"12746"
"399",-22.100489,14.26618,2006-07-01,Omaruru River,"12746"
"396",-22.683647,14.575642,2006-07-19,Swakop River,"12746"
"427",-22.07879,14.297698,2007-05-06,Omaruru River,"12746"
"428",-22.563206,14.566444,2007-05-06,Swakop River,"12746"
"429",-22.730659,14.58289,2007-05-06,Swakop river,"12746"
"438",-22.087761,14.284615,2007-05-07,Omaruru River,"12746"
"439",-22.694776,14.586628,2007-05-07,Swakop River,"12746"
"463",-22.090751,14.291717,2007-05-12,Omaruru River,"12746"
"464",-22.304552,14.445714,2007-05-12,Greater Wlotskasbaken,"12746"
"465",-22.40921,14.474121,2007-05-12,Greater Wlotskasbaken,"12746"
"485",-22.093741,14.284989,2007-05-23,Omaruru River,"12746"
"502",-22.099722,14.286858,2007-06-21,Omaruru River,"12746"
"501",-22.452568,14.494679,2007-06-21,Greater Wlotskasbaken,"12746"
"516",-22.060101,14.294334,2007-07-02,Omaruru River,"12746"
"517",-22.900354,14.590366,2007-07-02,Tumas River,"12746"
"538",-22.385288,14.467019,2007-07-13,Greater Wlotskasbaken,"12746"
"559",-22.184943,14.31676,2007-07-14,Greater Wlotskasbaken,"12746"
"560",-22.676835,14.558968,2007-07-14,Swakop River,"12746"
"569",-22.093741,14.288353,2007-07-15,Omaruru River,"12746"
"586",-22.101591,14.281999,2007-07-31,Omaruru River,"12746"
"600",-22.097105,14.292278,2007-08-08,Omaruru River,"12746"
"605",-22.754954,14.581208,2007-09-14,Tumas plains minor,"12746"
"613",-22.088844,14.276993,2008-04-21,Omaruru River,"12746"
"615",-22.68687,14.564361,2008-04-21,Swakop River,"12746"
"618",-22.939721,14.591809,2008-04-21,Tumas river,"12746"
"636",-22.100073,14.283231,2008-04-22,Omaruru River,"12746"
"637",-22.24147,14.366406,2008-04-22,Greater Wlotskasbaken,"12746"
"675",-22.101247,14.267782,2008-07-23,Omaruru River,"12746"
"677",-22.772124,14.682885,2008-08-10,Tumas plains minor,"12746"
"679",-22.719724,14.746098,2008-08-10,Tumas plains minor,"12746"
"678",-22.694772,14.7802,2008-08-10,Tumas plains minor,"12746"
"697",-22.385362,14.442095,2008-08-11,Greater Wlotskasbaken,"12746"
"698",-22.598289,14.518615,2008-08-11,Swakop River,"12746"
"699",-22.799572,14.603038,2008-08-11,Tumas plains minor,"12746"
"708",-22.09737,14.26722,2008-08-12,Omaruru River,"12746"
"709",-22.107351,14.27429,2008-08-12,Omaruru River,"12746"
"712",-22.649338,14.545023,2008-08-12,Swakop River,"12746"
"713",-22.70756,14.57663,2008-08-12,Swakop river,"12746"
"717",-22.98869,14.580788,2008-08-12,Kuiseb River,"12746"
"715",-22.814023,14.586195,2008-08-12,Tumas plains minor,"12746"
"716",-22.925477,14.588274,2008-08-12,Tumas River,"12746"
"714",-22.781169,14.589938,2008-08-12,Tumas plains minor,"12746"
"733",-22.03883157,14.32825378,2009-06-28,Omaruru River,"12746"
"753",-22.10009151,14.27460603,2009-07-01,Omaruru River,"12746"
"754",-22.68224218,14.55009451,2009-07-01,Swakop River,"12746"
"755",-22.90498912,14.71466264,2009-07-01,Tumas River,"12746"
"769",-22.09972902,14.26971248,2009-07-04,Omaruru River,"12746"
"801",-22.09601355,14.28276193,2009-07-08,Omaruru River,"12746"
"802",-22.68468895,14.55607551,2009-07-08,Swakop River,"12746"
"834",-22.09323828,14.28476693,2009-07-16,Omaruru River,"12746"
"835",-22.68091684,14.53760011,2009-07-16,Swakop River,"12746"
"843",-22.08934157,14.28186705,2009-07-17,Omaruru River,"12746"
"844",-22.67837945,14.55228075,2009-07-17,Swakop River,"12746"
"860",-22.09496008,14.2807796,2009-07-18,Omaruru River,"12746"
"861",-22.68182306,14.53379402,2009-07-18,Swakop River,"12746"
"862",-22.87104015,14.58381693,2009-07-18,Tumas River,"12746"
"881",-22.37053919,14.49256137,2009-07-24,Greater Wlotskasbaken,"12746"
"898",-22.04493717,14.27642978,2009-07-25,Omaruru GP,"12746"
"899",-22.08408554,14.28440444,2009-07-25,Omaruru River,"12746"
"901",-22.63687493,14.53379402,2009-07-25,Swakop River,"12746"
"900",-22.68109809,14.53524396,2009-07-25,Swakop River,"12746"
"902",-22.92178803,14.58889172,2009-07-25,Tumas River,"12746"
"916",-22.70058165,14.53905005,2009-07-26,Swakop River,"12746"
"938",-22.10062702,14.27365662,2010-05-15,Omaruru River,"12746"
"960",-22.10138731,14.271825,2010-05-21,Omaruru River,"12746"
"961",-22.68695255,14.55347967,2010-05-21,Swakop River,"12746"
"962",-22.91669982,14.5863797,2010-05-21,Tumas River,"12746"
"968",-22.07014611,14.31087651,2010-06-01,Omaruru River,"12746"
"994",-22.01975929,14.36302582,2010-06-16,Omaruru River,"12746"
"997",-22.87322478,14.58779662,2010-06-16,Tumas River,"12746"
"996",-22.64430693,14.60714958,2010-06-16,Swakop River,"12746"
"998",-22.96943663,14.62650254,2010-06-16,Rooikop GP,"12746"
"1026",-22.06945493,14.29923018,2010-06-17,Omaruru River,"12746"
"1027",-22.67824372,14.53381569,2010-06-17,Swakop river,"12746"
"1037",-22.09101965,14.27946251,2010-06-23,Omaruru River,"12746"
"1055",-22.68971726,14.5731091,2010-06-24,Swakop River,"12746"
"1071",-22.0993829,14.26836912,2010-07-01,Omaruru River,"12746"
"1073",-22.67720696,14.53599289,2010-07-01,Swakop River,"12746"
"1072",-22.72807759,14.58078117,2010-07-01,Tumas River,"12746"
"1078",-22.09523583,14.27721619,2010-07-02,Omaruru River,"12746"
"1090",-22.05611521,14.31688975,2010-07-16,Omaruru River,"12746"
"1104",-22.00054457,14.17568227,2010-08-09,Omaruru GP,"12746"
"1105",-22.22614478,14.34654125,2010-08-09,Greater Wlotskasbaken,"12746"
"1106",-22.52694505,14.49915315,2010-08-09,Greater Wlotskasbaken,"12746"
"1107",-22.65633341,14.54117672,2010-08-09,Swakop River,"12746"
"1108",-22.84433358,14.59702383,2010-08-09,Tumas River,"12746"
"1111",-22.97151017,14.62356503,2010-08-09,Rooikop GP,"12746"
"1131",-22.05445638,14.31281181,2010-08-10,Omaruru River,"12746"
"1133",-22.32208016,14.42312367,2010-08-10,Greater Wlotskasbaken,"12746"
"1132",-22.72793935,14.57352381,2010-08-10,Tumas River,"12746"
"1146",-22.09606525,14.26857647,2010-08-11,Omaruru River,"12746"
"1147",-22.27411247,14.38690599,2010-08-11,Greater Wlotskasbaken,"12746"
"1148",-22.32830075,14.41372366,2010-08-11,Greater Wlotskasbaken,"12746"
"1149",-22.67803637,14.55693556,2010-08-11,Swakop River,"12746"
"1166",-22.09361698,14.27782992,2010-08-12,Omaruru River,"12746"
"1167",-22.21321227,14.33943961,2010-08-12,Greater Wlotskasbaken,"12746"
"1169",-22.72874045,14.57047597,2010-08-12,Unknown,"12746"
"1181",-22.00493979,14.20161057,2010-08-13,Omaruru GP,"12746"
"1182",-22.09010613,14.28677691,2010-08-13,Omaruru River,"12746"
"1205",-22.10018566,14.26729738,2011-06-26,Omaruru River,"12746"
"1208",-22.68275969,14.5551868,2011-07-06,Swakop River,"12746"
"1215",-22.10245072,14.27363955,2011-07-07,Omaruru River,"12746"
"1228",-22.09157842,14.28541788,2011-07-11,Omaruru River,"12746"
"1241",-22.10131819,14.26933593,2011-07-12,Omaruru River,"12746"
"1251",-22.09882662,14.27018533,2011-07-14,Omaruru River,"12746"
"1259",-22.09848686,14.27794317,2011-07-15,Omaruru River,"12746"
"1280",-22.09554228,14.27369618,2011-07-30,Omaruru River,"12746"
"1284",-22.97710454,14.5470892,2011-07-30,Kuiseb River,"12746"
"1281",-22.70076693,14.56792777,2011-07-30,Swakop River,"12746"
"1299",-22.07742179,14.24883712,2011-07-31,Omaruru GP,"12746"
"1298",-22.09282421,14.27420582,2011-07-31,Omaruru River,"12746"
"1301",-22.58660779,14.5170205,2011-07-31,Swakop River,"12746"
"1300",-22.68989464,14.57047597,2011-07-31,Swakop river,"12746"
"1303",-22.94629969,14.58746394,2011-07-31,Tumas River,"12746"
"1305",-22.09463626,14.27760341,2011-08-01,Omaruru River,"12746"
"1328",-22.10414952,14.28219016,2012-06-03,Omaruru River,"12746"
"1329",-22.3252196,14.421718,2012-06-03,Greater Wlotskasbaken,"12746"
"1330",-22.43575464,14.4543349,2012-06-03,Greater Wlotskasbaken,"12746"
"1335",-22.98842985,14.52681689,2012-06-03,Kuiseb River,"12746"
"1331",-22.59340298,14.52862894,2012-06-03,Swakop River,"12746"
"1332",-22.70937417,14.53044099,2012-06-03,Swakop River,"12746"
"1333",-22.75467542,14.67540498,2012-06-03,Tumas plains minor,"12746"
"1402",-22.0753266,14.25164014,2012-06-11,Omaruru GP,"12746"
"1403",-22.07623263,14.29694138,2012-06-11,Omaruru River,"12746"
"1404",-22.69142355,14.5918525,2012-06-11,Swakop River,"12746"
"1448",-22.09797723,14.27247871,2012-06-12,Omaruru River,"12746"
"1449",-22.22935084,14.34949083,2012-06-12,Greater Wlotskasbaken,"12746"
"1473",-22.05777237,14.2276871,2012-07-09,Omaruru River,"12746"
"1496",-22.044182,14.21975938,2012-07-16,Omaruru GP,"12746"
"1497",-22.63038012,14.53007292,2012-07-16,Swakop River,"12746"
"1498",-22.84782611,14.59349467,2012-07-16,Tumas River,"12746"
"1499",-22.9637973,14.62429951,2012-07-16,Rooikop GP,"12746"
"1530",-22.07612074,14.24513223,2013-05-01,Omaruru GP,"12746"
"1531",-22.10021744,14.27450007,2013-05-01,Omaruru River,"12746"
"1532",-22.78396119,14.58851015,2013-05-01,Tumas plains minor,"12746"
"1568",-22.07621487,14.2467324,2013-05-05,Omaruru GP,"12746"
"1570",-22.20498159,14.32730572,2013-05-05,Greater Wlotskasbaken,"12746"
"1569",-22.03856378,14.33935407,2013-05-05,Omaruru River,"12746"
"1571",-22.62893284,14.52798602,2013-05-05,Swakop River,"12746"
"1572",-22.69519875,14.57090826,2013-05-05,Swakop River,"12746"
"1573",-22.72531962,14.57768546,2013-05-05,Tumas River,"12746"
"1589",-22.0892045,14.26951131,2013-05-06,Omaruru River,"12746"
"1590",-22.70517629,14.58126231,2013-05-06,Swakop River,"12746"
"1621",-22.06586082,14.24146124,2013-06-10,Omaruru GP,"12746"
"1627",-22.10238238,14.28146553,2013-06-11,Omaruru River,"12746"
"1628",-22.66790171,14.53372781,2013-06-17,Swakop River,"12746"
"1629",-22.75525224,14.59095747,2013-06-17,Tumas plains minor,"12746"
"1630",-22.96007416,14.64668108,2013-06-17,Rooikop GP,"12746"
"1657",-22.09937029,14.27845344,2013-07-21,Omaruru River,"12746"
"1656",-22.68973935,14.53109224,2013-07-21,Swakop River,"12746"
"1653",-22.98793596,14.57024937,2013-07-21,Kuiseb River,"12746"
"1655",-22.77257174,14.58832189,2013-07-21,Tumas plains minor,"12746"
"1654",-22.84486183,14.59735815,2013-07-21,Tumas River,"12746"
"1668",-22.67919704,14.5323159,2013-07-22,Swakop River,"12746"
"1688",-22.6709138,14.5774972,2013-07-30,Swakop River,"12746"
"1720",-22.002416,14.212557,2014-04-09,Omaruru GP,"12746"
"1735",-22.095103,14.282073,2014-04-10,Omaruru River,"12746"
"1736",-22.667536,14.533103,2014-04-10,Swakop River,"12746"
"1737",-22.700149,14.570006,2014-04-10,Swakop river,"12746"
"1759",-22.098965,14.279713,2014-04-11,Omaruru River,"12746"
"1760",-22.713022,14.571722,2014-04-11,Swakop river,"12746"
"1803",-22.021296,14.361673,2014-06-07,Omaruru River,"12746"
"1835",-22.101111,14.269629,2014-06-11,Omaruru River,"12746"
"1838",-22.994518,14.513578,2014-06-11,Kuiseb River,"12746"
"1836",-22.635353,14.54619,2014-06-11,Swakop River,"12746"
"1837",-22.695428,14.571937,2014-06-11,Swakop River,"12746"
"1851",-22.449119,14.473242,2014-06-20,Greater Wlotskasbaken,"12746"
"1850",-22.790691,14.596825,2014-06-20,Tumas plains minor,"12746"
"1848",-22.878658,14.600258,2014-06-20,Tumas River,"12746"
"1874",-22.071623,14.25451,2014-06-21,Omaruru GP,"12746"
"1875",-22.099567,14.277464,2014-06-21,Omaruru River,"12746"
"1876",-22.639486,14.549419,2014-06-21,Swakop River,"12746"
"1877",-22.699366,14.581355,2014-06-21,Swakop river,"12746"
"1878",-22.781202,14.592333,2014-06-21,Tumas plains minor,"12746"
"1955",-22.663737,14.550949,2015-07-07,Swakop River,"12746"
"1977",-22.087337,14.276057,2015-07-26,Omaruru River,"12746"
"1996",-22.000211,14.190803,2015-08-01,Omaruru GP,"12746"
"1997",-22.080059,14.254016,2015-08-01,Omaruru GP,"12746"
"1998",-22.103348,14.280632,2015-08-01,Omaruru River,"12746"
"6",-23.391837,14.438832,2005-05-25,Sandwich Harbour,"12747"
"23",-23.01347,14.486101,2005-07-07,Kuiseb River,"12747"
"25",-23.207326,14.495229,2005-07-07,Kuiseb river,"12747"
"26",-23.976884,14.503052,2005-07-07,Conception Bay,"12747"
"24",-23.088665,14.546953,2005-07-07,Kuiseb River,"12747"
"43",-23.463664,14.443505,2005-07-08,Sandwich Harbour,"12747"
"42",-23.151581,14.460891,2005-07-08,Kuiseb River,"12747"
"44",-23.965257,14.500879,2005-07-08,Conception Bay,"12747"
"79",-23.441714,14.448938,2005-07-09,Sandwich Harbour,"12747"
"77",-23.12485,14.555429,2005-07-09,Kuiseb River,"12747"
"78",-23.143975,14.59194,2005-07-09,Kuiseb River,"12747"
"80",-23.2672,14.803834,2005-07-09,Kuiseb river,"12747"
"117",-23.162372,14.779871,2005-07-10,Kuiseb river,"12747"
"144",-23.502884,14.464029,2005-07-11,Sandwich Harbour,"12747"
"143",-23.093971,14.493557,2005-07-11,Kuiseb River,"12747"
"145",-23.997018,14.505144,2005-07-11,Conception Bay,"12747"
"151",-23.137329,14.586254,2005-07-12,Kuiseb River,"12747"
"155",-23.232268,14.477111,2005-07-23,Kuiseb river,"12747"
"173",-23.44745,14.443862,2006-04-26,Sandwich Harbour,"12747"
"170",-23.085225,14.472973,2006-04-26,Kuiseb River,"12747"
"171",-23.149685,14.597735,2006-04-26,Kuiseb River,"12747"
"172",-23.175469,14.640154,2006-04-26,Kuiseb river,"12747"
"205",-23.451817,14.443446,2006-04-27,Sandwich Harbour,"12747"
"203",-23.058401,14.461329,2006-04-27,Kuiseb River,"12747"
"206",-23.528338,14.475884,2006-04-27,Sandwich harbour,"12747"
"204",-23.155715,14.491272,2006-04-27,Kuiseb River,"12747"
"216",-23.530833,14.478172,2006-04-28,Sandwich harbour,"12747"
"214",-23.104979,14.524126,2006-04-28,Kuiseb River,"12747"
"217",-23.090007,14.509778,2006-04-29,Kuiseb River,"12747"
"219",-23.155715,14.492311,2006-05-10,Kuiseb River,"12747"
"220",-23.347017,14.841645,2006-05-10,Kuiseb river,"12747"
"255",-23.158626,14.4763,2006-06-04,Kuiseb River,"12747"
"276",-23.945043,14.506243,2006-06-05,Conception Bay,"12747"
"271",-23.049252,14.527453,2006-06-05,Kuiseb River,"12747"
"270",-23.090007,14.545751,2006-06-05,Kuiseb River,"12747"
"275",-23.215601,14.710853,2006-06-05,Kuiseb river,"12747"
"274",-23.228077,14.765748,2006-06-05,Kuiseb river,"12747"
"272",-23.268833,14.812326,2006-06-05,Kuiseb river,"12747"
"273",-23.328719,14.87637,2006-06-05,Kuiseb river,"12747"
"298",-23.488778,14.454831,2006-06-06,Sandwich Harbour,"12747"
"312",-23.029654,14.480823,2006-06-19,Kuiseb River,"12747"
"313",-23.097857,14.548194,2006-06-19,Kuiseb River,"12747"
"314",-23.260047,14.808115,2006-06-19,Kuiseb river,"12747"
"329",-23.536603,14.479991,2006-06-20,Sandwich harbour,"12747"
"328",-23.105758,14.534055,2006-06-20,Kuiseb River,"12747"
"344",-23.496056,14.462316,2006-06-24,Sandwich Harbour,"12747"
"345",-23.942703,14.505151,2006-06-24,Conception Bay,"12747"
"342",-23.078103,14.56982,2006-06-24,Kuiseb River,"12747"
"343",-23.132998,14.595604,2006-06-24,Kuiseb River,"12747"
"351",-23.028614,14.491012,2006-06-29,Kuiseb River,"12747"
"350",-23.125928,14.572523,2006-06-29,Kuiseb River,"12747"
"377",-23.451869,14.448749,2006-06-30,Sandwich Harbour,"12747"
"378",-23.950917,14.50198,2006-06-30,Conception Bay,"12747"
"375",-23.115012,14.541488,2006-06-30,Kuiseb River,"12747"
"374",-23.006053,14.573199,2006-06-30,Kuiseb River,"12747"
"376",-23.265558,14.803073,2006-06-30,Kuiseb river,"12747"
"403",-23.462474,14.447085,2006-07-01,Sandwich Harbour,"12747"
"401",-23.220851,14.475364,2006-07-01,Kuiseb river,"12747"
"402",-23.091931,14.475364,2006-07-01,Kuiseb River,"12747"
"404",-23.547312,14.481187,2006-07-01,Sandwich harbour,"12747"
"405",-23.966512,14.504476,2006-07-01,Conception Bay,"12747"
"400",-23.137677,14.58266,2006-07-01,Kuiseb River,"12747"
"430",-23.116397,14.535047,2007-05-06,Kuiseb River,"12747"
"441",-23.189658,14.480475,2007-05-07,Kuiseb river,"12747"
"442",-23.545494,14.487951,2007-05-07,Sandwich harbour,"12747"
"440",-23.025196,14.502902,2007-05-07,Kuiseb River,"12747"
"455",-23.490175,14.464776,2007-05-11,Sandwich Harbour,"12747"
"456",-23.96562,14.469262,2007-05-11,Conception Bay,"12747"
"454",-23.071544,14.499164,2007-05-11,Kuiseb River,"12747"
"466",-23.025196,14.484586,2007-05-12,Kuiseb River,"12747"
"467",-23.131348,14.557847,2007-05-12,Kuiseb River,"12747"
"468",-23.267404,14.785851,2007-05-12,Kuiseb river,"12747"
"469",-23.330198,14.868083,2007-05-12,Kuiseb river,"12747"
"474",-23.174707,14.463655,2007-05-22,Kuiseb river,"12747"
"486",-23.147795,14.462907,2007-05-23,Kuiseb River,"12747"
"487",-23.179192,14.669233,2007-05-23,Kuiseb river,"12747"
"490",-23.188163,14.474868,2007-06-16,Kuiseb river,"12747"
"497",-23.0237,14.493183,2007-06-17,Kuiseb River,"12747"
"498",-23.138824,14.511125,2007-06-17,Kuiseb River,"12747"
"500",-23.224045,14.503649,2007-06-21,Kuiseb river,"12747"
"512",-23.951417,14.517105,2007-07-01,Conception Bay,"12747"
"520",-23.487932,14.470757,2007-07-02,Sandwich Harbour,"12747"
"518",-23.028933,14.497669,2007-07-02,Kuiseb River,"12747"
"519",-23.108174,14.50963,2007-07-02,Kuiseb River,"12747"
"521",-23.99627,14.517105,2007-07-02,Conception Bay,"12747"
"529",-23.277869,14.511125,2007-07-03,Kuiseb river,"12747"
"531",-23.028186,14.513367,2007-07-03,Kuiseb River,"12747"
"530",-23.147795,14.584385,2007-07-03,Kuiseb River,"12747"
"535",-23.339169,14.510377,2007-07-04,Kuiseb river,"12747"
"539",-23.026691,14.486455,2007-07-13,Kuiseb River,"12747"
"562",-23.132844,14.455806,2007-07-14,Kuiseb River,"12747"
"561",-23.294316,14.50963,2007-07-14,Kuiseb river,"12747"
"565",-23.463263,14.460291,2007-07-15,Sandwich Harbour,"12747"
"567",-23.140319,14.460291,2007-07-15,Kuiseb River,"12747"
"568",-23.022205,14.502154,2007-07-15,Kuiseb River,"12747"
"566",-23.575396,14.51262,2007-07-15,Sandwich harbour,"12747"
"587",-23.183304,14.473934,2007-07-31,Kuiseb river,"12747"
"588",-23.291699,14.509069,2007-07-31,Kuiseb river,"12747"
"598",-23.492044,14.483652,2007-08-08,Sandwich Harbour,"12747"
"599",-23.190032,14.486642,2007-08-08,Kuiseb river,"12747"
"619",-23.446255,14.440847,2008-04-21,Sandwich Harbour,"12747"
"617",-23.03454,14.494495,2008-04-21,Kuiseb River,"12747"
"616",-23.077791,14.566857,2008-04-21,Kuiseb River,"12747"
"639",-23.826779,14.515704,2008-04-22,Unknown,"12747"
"638",-23.061572,14.532339,2008-04-22,Kuiseb River,"12747"
"640",-23.118128,14.545237,2008-04-23,Kuiseb River,"12747"
"657",-23.11579,14.552057,2008-06-26,Kuiseb River,"12747"
"660",-23.11314,14.539825,2008-06-30,Kuiseb River,"12747"
"664",-23.067079,14.500618,2008-07-17,Kuiseb River,"12747"
"666",-23.196844,14.463988,2008-07-19,Kuiseb river,"12747"
"680",-23.324404,14.898931,2008-08-10,Kuiseb river,"12747"
"681",-23.247883,14.962144,2008-08-10,Kuiseb river,"12747"
"702",-23.426709,14.448333,2008-08-11,Sandwich Harbour,"12747"
"703",-23.949046,14.476612,2008-08-11,Conception Bay,"12747"
"701",-23.015826,14.476612,2008-08-11,Kuiseb River,"12747"
"700",-23.090683,14.503228,2008-08-11,Kuiseb River,"12747"
"718",-23.075192,14.577461,2008-08-12,Kuiseb River,"12747"
"719",-23.137573,14.589938,2008-08-12,Kuiseb River,"12747"
"722",-23.270652,14.77105,2008-08-12,Kuiseb river,"12747"
"720",-23.343846,14.811806,2008-08-12,Kuiseb river,"12747"
"721",-23.349668,14.877514,2008-08-12,Kuiseb river,"12747"
"730",-23.06901352,14.42757463,2009-06-28,Kuiseb River,"12747"
"731",-23.15673485,14.47977245,2009-06-28,Kuiseb River,"12747"
"732",-23.16833437,14.62621633,2009-06-28,Kuiseb River,"12747"
"742",-23.06701985,14.46563554,2009-06-29,Kuiseb River,"12747"
"743",-23.15691609,14.47796003,2009-06-29,Kuiseb River,"12747"
"756",-23.01445955,14.52544554,2009-07-01,Kuiseb River,"12747"
"757",-23.12157382,14.54211985,2009-07-01,Kuiseb River,"12747"
"758",-23.09692485,14.73206191,2009-07-01,Kuiseb River,"12747"
"759",-23.32674025,14.81597715,2009-07-01,Kuiseb River,"12747"
"767",-23.21002012,14.86545633,2009-07-01,Kuiseb River,"12747"
"760",-23.32347788,14.88956158,2009-07-01,Kuiseb River,"12747"
"770",-23.19479576,14.48104115,2009-07-04,Kuiseb river,"12747"
"773",-23.06683861,14.43808669,2009-07-05,Kuiseb River,"12747"
"774",-23.17123425,14.48303482,2009-07-05,Kuiseb river,"12747"
"778",-23.13009221,14.56695006,2009-07-06,Kuiseb River,"12747"
"791",-23.50372348,14.46998536,2009-07-07,Sandwich Harbour,"12747"
"790",-23.14921329,14.59975494,2009-07-07,Kuiseb River,"12747"
"806",-23.45261311,14.45385478,2009-07-08,Sandwich Harbour,"12747"
"803",-23.01889999,14.46762921,2009-07-08,Kuiseb River,"12747"
"805",-23.15881914,14.48357854,2009-07-08,Kuiseb River,"12747"
"807",-23.97495378,14.48575345,2009-07-08,Conception Bay,"12747"
"804",-23.08922205,14.49227818,2009-07-08,Kuiseb River,"12747"
"820",-23.50580776,14.4701666,2009-07-09,Sandwich Harbour,"12747"
"818",-23.08242546,14.4940906,2009-07-09,Kuiseb River,"12747"
"819",-23.14332291,14.59486139,2009-07-09,Kuiseb River,"12747"
"836",-23.03470206,14.44045417,2009-07-16,Kuiseb River,"12747"
"837",-23.10864897,14.5115012,2009-07-16,Kuiseb River,"12747"
"845",-23.06623824,14.44208535,2009-07-17,Kuiseb River,"12747"
"846",-23.10031182,14.49573311,2009-07-17,Kuiseb River,"12747"
"847",-23.1305793,14.56587393,2009-07-17,Kuiseb River,"12747"
"863",-23.03125845,14.45259742,2009-07-18,Kuiseb River,"12747"
"865",-23.07403167,14.47507148,2009-07-18,Kuiseb River,"12747"
"866",-23.98386865,14.49247075,2009-07-18,Conception Bay,"12747"
"864",-23.09143094,14.52509439,2009-07-18,Kuiseb River,"12747"
"877",-23.44639423,14.44942567,2009-07-19,Sandwich Harbour,"12747"
"872",-23.00525017,14.47479961,2009-07-19,Kuiseb River,"12747"
"873",-23.08644677,14.49509876,2009-07-19,Kuiseb River,"12747"
"874",-23.14154447,14.59369464,2009-07-19,Kuiseb River,"12747"
"882",-23.13175738,14.45993773,2009-07-24,Kuiseb River,"12747"
"903",-23.03270839,14.56714263,2009-07-25,Kuiseb River,"12747"
"904",-23.16664655,14.69836215,2009-07-25,Kuiseb River,"12747"
"917",-23.05871668,14.44625393,2009-07-26,Kuiseb River,"12747"
"918",-23.19791087,14.48250242,2009-07-26,Kuiseb River,"12747"
"933",-23.55658963,14.49419255,2009-07-27,Unknown,"12747"
"939",-23.16780446,14.47658622,2010-05-15,Kuiseb River,"12747"
"940",-23.56606071,14.49607742,2010-05-15,Unknown,"12747"
"943",-23.56080776,14.49538624,2010-05-20,Unknown,"12747"
"942",-23.10131323,14.49870389,2010-05-20,Kuiseb River,"12747"
"944",-23.99991258,14.49279433,2010-05-21,Conception Bay,"12747"
"963",-23.06046466,14.56757969,2010-05-21,Kuiseb River,"12747"
"964",-23.16552358,14.61734444,2010-05-21,Kuiseb River,"12747"
"1002",-23.46874297,14.46504356,2010-06-16,Sandwich harbour,"12747"
"1000",-23.0844485,14.58005543,2010-06-16,Kuiseb River,"12747"
"999",-23.0778132,14.58669073,2010-06-16,Kuiseb River,"12747"
"1001",-23.15577798,14.74814971,2010-06-16,Kuiseb River,"12747"
"1028",-23.06032642,14.4796274,2010-06-17,Kuiseb River,"12747"
"1029",-23.08907939,14.5526157,2010-06-17,Kuiseb River,"12747"
"1030",-23.26049131,14.82134536,2010-06-17,Kuiseb River,"12747"
"1039",-23.04594994,14.50672154,2010-06-23,Kuiseb River,"12747"
"1038",-23.12778531,14.55869806,2010-06-23,Kuiseb River,"12747"
"1058",-23.01816462,14.48588255,2010-06-25,Kuiseb River,"12747"
"1059",-23.12101177,14.519612,2010-06-25,Kuiseb River,"12747"
"1075",-23.54256069,14.47959284,2010-07-01,Sandwich Harbour,"12747"
"1074",-23.08085438,14.52051053,2010-07-01,Kuiseb River,"12747"
"1077",-23.21549568,14.4790399,2010-07-02,Kuiseb River,"12747"
"1082",-23.09923969,14.50018992,2010-07-07,Kuiseb River,"12747"
"1091",-23.02818669,14.48111343,2010-07-16,Kuiseb River,"12747"
"1092",-23.11997501,14.55078408,2010-07-16,Kuiseb River,"12747"
"1112",-23.0091102,14.57214146,2010-08-09,Kuiseb River,"12747"
"1110",-23.05002789,14.57822382,2010-08-09,Kuiseb River,"12747"
"1109",-23.13296914,14.64015328,2010-08-09,Kuiseb River,"12747"
"1137",-23.14043385,14.58790029,2010-08-10,Kuiseb River,"12747"
"1134",-23.14485738,14.76926517,2010-08-10,Kuiseb River,"12747"
"1135",-23.22448099,14.83782994,2010-08-10,Kuiseb River,"12747"
"1136",-23.31958696,14.88427704,2010-08-10,Kuiseb River,"12747"
"1151",-23.07947203,14.46017077,2010-08-11,Kuiseb River,"12747"
"1150",-23.11154265,14.52541788,2010-08-11,Kuiseb River,"12747"
"1152",-23.22323687,14.70567687,2010-08-11,Kuiseb River,"12747"
"1168",-23.07846608,14.49980603,2010-08-12,Kuiseb River,"12747"
"1185",-23.17778906,14.47658914,2011-05-27,Kuiseb River,"12747"
"1193",-23.06997209,14.44952164,2011-06-02,Kuiseb River,"12747"
"1192",-23.16057458,14.48123251,2011-06-02,Kuiseb River,"12747"
"1206",-23.17835532,14.49040602,2011-06-26,Kuiseb River,"12747"
"1210",-23.08276969,14.57285428,2011-07-06,Kuiseb River,"12747"
"1209",-23.14030228,14.58463261,2011-07-06,Kuiseb river,"12747"
"1217",-23.27122288,14.48746144,2011-07-07,Kuiseb River,"12747"
"1216",-23.18424449,14.48836746,2011-07-07,Kuiseb River,"12747"
"1229",-23.13078902,14.49652168,2011-07-11,Kuiseb River,"12747"
"1242",-23.20485655,14.47341805,2011-07-12,Kuiseb River,"12747"
"1243",-23.11855768,14.53683979,2011-07-13,Kuiseb River,"12747"
"1260",-23.09511428,14.53072413,2011-07-15,Kuiseb River,"12747"
"1262",-23.12138901,14.51985183,2011-07-16,Kuiseb River,"12747"
"1263",-23.10089019,14.56396392,2011-07-18,Kuiseb River,"12747"
