id,latitude,longitude,date,grid_id
"1237",32.682537,-106.066904,2012-12-19,"2043"
"1238",32.698717,-106.043109,2012-12-19,"2043"
"1239",32.530251,-106.041206,2012-12-19,"2043"
"1240",32.593069,-106.027881,2012-12-19,"2043"
"1241",32.554998,-106.015507,2012-12-19,"2043"
"1255",32.302253,-106.250279,2013-02-09,"2043"
"1258",32.939156,-106.17439,2013-02-09,"2043"
"1288",32.837428,-106.197512,2013-03-23,"2043"
"1289",32.774967,-106.18859,2013-03-23,"2043"
"1290",32.998041,-106.170744,2013-03-23,"2043"
"1291",32.89275,-106.161821,2013-03-23,"2043"
"1390",32.925173,-106.374566,2016-11-17,"2043"
"1391",32.897935,-106.369838,2016-11-17,"2043"
"1392",32.880935,-106.347,2016-11-17,"2043"
"1394",32.910457,-106.337132,2016-11-17,"2043"
"1395",32.861513,-106.319277,2016-11-17,"2043"
"1396",32.968122,-106.311464,2016-11-17,"2043"
"1397",32.90485,-106.304338,2016-11-17,"2043"
"1398",32.847516,-106.284268,2016-11-17,"2043"
"1400",32.869726,-106.239098,2016-11-17,"2043"
"1402",32.850586,-106.20283,2016-11-17,"2043"
"1403",32.689488,-106.360222,2016-12-17,"2043"
"1404",32.14786,-106.348856,2016-12-17,"2043"
"1405",32.157849,-106.302512,2016-12-17,"2043"
"1406",32.802588,-106.22869,2016-12-17,"2043"
"1407",32.841839,-106.216616,2016-12-17,"2043"
"1408",32.858555,-106.200473,2016-12-17,"2043"
"1409",32.879375,-106.19172,2016-12-17,"2043"
"1410",32.777518,-106.178583,2016-12-17,"2043"
"921",31.814808,-106.427514,2010-11-28,"2044"
"922",31.854752,-106.369061,2010-11-28,"2044"
"923",31.856216,-106.325121,2010-11-28,"2044"
"924",31.896829,-106.316199,2010-11-28,"2044"
"925",31.866072,-106.2913,2010-11-28,"2044"
"926",31.890971,-106.288371,2010-11-28,"2044"
"927",31.999519,-106.275026,2010-11-28,"2044"
"928",31.88258,-106.256281,2010-11-28,"2044"
"930",31.85289,-106.253219,2010-11-28,"2044"
"1085",31.856868,-106.168284,2012-02-28,"2044"
