id,Nov21_mean
12079,0.143713335245259
12080,0.128351621914747
12081,0.097426500971899
12082,0.119641184976155
12083,0.122362211022688
12084,0.112213319552339
12085,0.116427793067472
12086,0.116297875323202
12087,0.127317636174411
12088,0.128145341430444
12089,0.121489672405907
12090,0.135567333829026
12091,0.150623882481875
12092,0.126907245309885
12093,0.131534793052422
12094,0.107077328775358
12160,0.087529348673321
12161,0.121052973249481
12162,0.130081072849922
12163,0.142297580455367
12164,0.141292120460883
12165,0.139035192002689
12166,0.144632593259092
12167,0.148936163148154
12168,0.13652707049854
12169,0.130281730424151
12170,0.108092415231195
12171,0.107762383304448
12172,0.103840558966699
12173,0.107247444731761
12174,0.121243271807378
12175,0.125714708605538
12176,0.108694655397399
12177,0.099678544951064
12178,0.111134858058375
12179,0.143419283665409
12180,0.133851011522299
12181,0.142380197740291
12182,0.112635527159503
12183,0.077725094042657
12249,0.115075258854703
12250,0.140266246121863
12252,0.144933690313294
12253,0.142950912031967
12254,0.16273246319751
12255,0.155921949415216
12256,0.138174134899269
12257,0.137089549493884
12258,0.119003649727394
12259,0.102584770840147
12260,0.097264490314859
12261,0.105521047907502
12262,0.109437487945844
12263,0.108870988968753
12264,0.10259154480201
12265,0.098705613153725
12266,0.106780209337381
12267,0.126509816043462
12268,0.13586537470754
12269,0.132983702886482
12270,0.112646128397808
12271,0.092639353582746
12272,0.070109842102165
12337,0.131643825797673
12338,0.136585723619657
12339,0.130322197989631
12340,0.150293646672787
12341,0.153364714358217
12342,0.165762480379136
12343,0.150096308808082
12344,0.134699842253746
12345,0.136020108256951
12346,0.112757558865119
12347,0.0908119265476
12348,0.112864292957935
12349,0.11078395566726
12350,0.104441719791613
12351,0.102983180639654
12352,0.107378125914242
12353,0.102900522014449
12354,0.103619477833095
12355,0.116259864339035
12356,0.13107151850627
12357,0.121080576111216
12358,0.105128235408204
12359,0.083290290195218
12360,0.072733562732162
12427,0.130651415014031
12428,0.144212294708599
12429,0.154751362787052
12430,0.156357634935744
12431,0.13987584049876
12432,0.132433831445442
12433,0.126418322740384
12434,0.118500517989116
12435,0.096629957731062
12436,0.094513187138749
12437,0.119488034104882
12438,0.104427701970639
12439,0.099853942649284
12440,0.097892510989481
12441,0.096660178354826
12442,0.099872166239344
12443,0.114845608261006
12444,0.125929431620339
12445,0.126521223093853
12446,0.107368156917599
12447,0.084896911551391
12448,0.081461931263243
12475,0.226935586581628
12476,0.232611452921843
12477,0.232083983648391
12478,0.230332437157631
12515,0.134518511885859
12516,0.139151143695205
12517,0.14912011261937
12518,0.148418239417894
12519,0.134006351998201
12520,0.131751300443795
12521,0.126758127619535
12522,0.113983949523204
12523,0.099527470090173
12524,0.093254755551288
12525,0.103726074253478
12526,0.105596762981789
12527,0.105842163587512
12528,0.100289622290937
12529,0.100181883862935
12530,0.104196036639421
12531,0.11124428831164
12532,0.125768903627499
12533,0.126865594855641
12534,0.101487880211927
12535,0.085810285908255
12536,0.086802115910186
12561,0.156976892977305
12562,0.160894007939431
12563,0.204382257774013
12564,0.178042341731797
12565,0.146421680852712
12566,0.184036426152801
12567,0.209382170467701
12604,0.13175803723307
12605,0.131111203725984
12606,0.138744592872769
12607,0.138745849800696
12608,0.124782901640113
12609,0.122983705517449
12610,0.109463502678711
12611,0.093604734973781
12612,0.093255579515762
12613,0.10753329059941
12614,0.11048620903916
12615,0.11428573372684
12616,0.109395651109958
12617,0.102875229147937
12618,0.101897827534459
12619,0.107215198309054
12620,0.127136677297443
12621,0.131970758744968
12624,0.081316621201076
12655,0.181392822946821
12656,0.195733410250294
12657,0.210715040564537
12691,0.144107437685882
12692,0.129820606663577
12693,0.126868250017816
12694,0.12958614605148
12695,0.130742794189882
12696,0.118127016766259
12697,0.116093314660728
12698,0.107181587787576
12699,0.101853997855201
12700,0.106479953528066
12701,0.118824215328767
12702,0.123665441458752
12703,0.125278538512618
12704,0.129252531019247
12705,0.108256327557909
12706,0.098279370267401
12707,0.110649832562844
12708,0.13418138750698
12709,0.126405206085606
12711,0.106343538062666
12712,0.085743197540114
12744,0.167361714313977
12745,0.164432665651553
12746,0.181976457129825
12747,0.210415640147403
12748,0.215836649791139
12749,0.226486351991457
12750,0.252226771786809
12780,0.136632093186699
12781,0.129966835345118
12782,0.12346189730793
12783,0.126062783342694
12784,0.11811278190864
12785,0.107282611379816
12786,0.116416928920248
12787,0.114240180524324
12788,0.117044654236106
12789,0.131241314020778
12790,0.134615531606861
12791,0.144730016633338
12792,0.139318866362749
12793,0.109028802907541
12794,0.107780495121074
12795,0.122920770244288
12796,0.138922499939184
12797,0.13090882744363
12798,0.119270549593825
12799,0.091824227205116
12830,0.150510477379334
12831,0.153360150969964
12834,0.163088132804337
12835,0.1793338023434
12836,0.180919170791924
12837,0.19171311613942
12838,0.211499006489513
12839,0.236900591560071
12840,0.231396200756232
12869,0.140811936914428
12870,0.128510204290063
12871,0.11830359002347
12872,0.127789883820479
12873,0.120274632353305
12874,0.113547946595825
12875,0.105385291791363
12876,0.105647176519529
12877,0.101209310583832
12878,0.101375379176302
12879,0.141052726118755
12880,0.133513744689586
12881,0.111834619963957
12882,0.121172804886056
12883,0.131137341738117
12884,0.14325578178256
12885,0.141434437233554
12886,0.118420804721918
12887,0.089346494217796
12918,0.128405898209076
12919,0.126491450111974
12927,0.18530455822787
12928,0.199043998786484
12929,0.224024173021317
12957,0.139646971742718
12958,0.123182913133867
12959,0.114208763496975
12960,0.129569257966615
12961,0.117788943465755
12962,0.107919195954036
12963,0.110712327147589
12964,0.107454116371545
12965,0.093059956143967
12966,0.076717769484157
12967,0.104646439581321
12968,0.129376884917968
12969,0.134789470421231
12970,0.137535089637472
12971,0.140091102437775
12972,0.147321118844356
12973,0.137546264916187
12974,0.102012091131427
12975,0.088374104056316
13016,0.149922284855734
13017,0.16973234006065
13018,0.172488601108392
13019,0.17892252933234
13045,0.14007985109955
13046,0.131115364280245
13047,0.117315533177066
13048,0.11645593224786
13049,0.099631748770264
13050,0.103372563861988
13051,0.112314688667596
13052,0.110400399393287
13053,0.095605825235652
13054,0.07886526918362
13055,0.080151906325353
13056,0.120850513773886
13057,0.153013450085871
13058,0.149053697647313
13059,0.149604666331583
13060,0.143616913733157
13061,0.124249090540631
13062,0.090267299324745
13063,0.082919096589581
13064,0.081950959895761
13107,0.166886365883154
13133,0.141226120177328
13134,0.125239535104022
13135,0.118815308753327
13136,0.112226613974276
13137,0.104769604757798
13138,0.104270819543807
13139,0.113552403558973
13140,0.117598272105756
13141,0.090974313691874
13142,0.086094719011429
13143,0.093534441834146
13144,0.116036335837619
13145,0.149628587128702
13146,0.152873094962991
13147,0.141661403469803
13148,0.131333325812516
13149,0.108889557806051
13150,0.087427589526996
13194,0.206335200935848
13196,0.122951114380902
13219,0.123396039978275
13220,0.154881658099766
13221,0.153938203122482
13222,0.134058375736117
13223,0.126524859937242
13224,0.114857484185295
13225,0.109090358107222
13226,0.102284864297969
13227,0.103544189554194
13228,0.096485071723522
13229,0.08835098390346
13230,0.093154235628872
13231,0.100945403662093
13232,0.119253088421972
13233,0.131519976370184
13234,0.135253015659144
13235,0.123174759886953
13236,0.114330601521396
13237,0.103667954299525
13238,0.088955401979908
13239,0.084400781485521
13240,0.085141705194481
13277,0.122351923434748
13278,0.137553362242082
13279,0.153316713604531
13281,0.197145242906606
13307,0.116918013579099
13308,0.134454211466445
13309,0.138289119648047
13310,0.134107743813233
13311,0.124666687955145
13312,0.112523682723361
13313,0.10443739556084
13314,0.09696873646876
13315,0.091542544071618
13316,0.09675834249428
13317,0.097587715403354
13318,0.09918137869128
13319,0.106191393680017
13320,0.11495328334368
13321,0.114846158664951
13322,0.122488682669967
13323,0.124671662949826
13324,0.12288756142101
13325,0.095883617747175
13326,0.080772309950571
13327,0.07580490582738
13328,0.081518764261249
13367,0.133937965124107
13395,0.131692757797181
13396,0.131346976815546
13397,0.131668398480031
13398,0.128259523794794
13399,0.117103301062297
13400,0.105944543353413
13401,0.099640792959239
13402,0.093747411369662
13403,0.088356181714139
13404,0.097327313793839
13405,0.099015314285913
13406,0.101715271214931
13407,0.103069806979461
13408,0.106062934125874
13409,0.113583452799473
13410,0.125220813740619
13411,0.142676293834551
13412,0.129259065209218
13413,0.092352417120633
13414,0.077820739049921
13415,0.070892311540271
13416,0.083252897424516
13455,0.119214493150184
13483,0.148969890433364
13484,0.138203790580684
13485,0.12918460184385
13486,0.123055547306483
13487,0.116493867820666
13488,0.108017155854416
13489,0.10449636111821
13490,0.101784260928138
13491,0.09921825151493
13492,0.096371095288884
13493,0.097992318305225
13494,0.09702070736257
13495,0.100118363489629
13496,0.103986954916854
13497,0.104729977059217
13498,0.11172647014437
13499,0.110010251356674
13500,0.122615309555299
13501,0.108229393939957
13502,0.081960787547553
13503,0.076299741448573
13504,0.086420662993611
13544,0.123688089193798
13545,0.138262151286375
13572,0.141726479396101
13573,0.132528538083135
13574,0.12118980566798
13576,0.111584012599095
13577,0.104889022635495
13578,0.099674068420772
13579,0.096999465898102
13580,0.09479638490929
13581,0.087822286434207
13582,0.087421819405711
13583,0.096955648920937
13584,0.092835466601985
13585,0.089693444387126
13586,0.09189681838388
13587,0.100711952202876
13588,0.114597686179895
13589,0.105949771940237
13590,0.073271946041424
13591,0.086757211390102
13630,0.102116773604404
13631,0.10766991414866
13632,0.102673018784289
13660,0.139495267843207
13661,0.132651243174125
13662,0.125913521105593
13663,0.119798697796264
13664,0.110131530599161
13665,0.097532140244999
13666,0.098392644820135
13667,0.093523005340175
13668,0.097328744135982
13669,0.092581034630291
13670,0.085176376087114
13671,0.09351312582613
13672,0.092441907121746
13673,0.09114974375414
13674,0.095626550641927
13675,0.107850858495255
13676,0.1105480304619
13677,0.095503629316106
13678,0.089372850866186
13679,0.10625616344046
13680,0.08861285675902
13717,0.084738174915191
13718,0.09754251742597
13719,0.10445484572883
13720,0.106707770112357
13721,0.125370343007948
13748,0.141997554074458
13749,0.129093662827961
13750,0.11624472429745
13751,0.117639549459393
13752,0.111987763430831
13753,0.107053653591058
13754,0.103003467410064
13755,0.103805220836825
13756,0.10722366782013
13757,0.092293887945616
13758,0.091082935398521
13759,0.095093529995369
13760,0.100954764345584
13761,0.105097712841162
13762,0.09949664323933
13763,0.103835086992457
13764,0.099669020823088
13765,0.115248711671957
13766,0.125847977184849
13767,0.101353943286356
13768,0.085946801911331
13769,0.097563121298497
13806,0.102205722107868
13807,0.102223543850474
13808,0.105114914432698
13809,0.115184972678457
13810,0.126548989344973
13837,0.11785088856666
13838,0.109734818601042
13839,0.11864816010175
13840,0.109225496649742
13841,0.111178649035244
13842,0.117666865922203
13843,0.121681930946385
13844,0.118153574468553
13845,0.106282125450363
13846,0.100427084933381
13847,0.098632614794574
13848,0.104170634788423
13849,0.11162121359967
13850,0.104853761525965
13851,0.110715828050882
13852,0.135323588343814
13853,0.155468609861352
13854,0.133367187303046
13855,0.105384181138159
13856,0.094063152320498
13895,0.111118656375315
13896,0.105898107670748
13925,0.11831262997622
13926,0.124604836341892
13927,0.126801682583326
13928,0.116620800373229
13929,0.109034542863077
13930,0.108639787970913
13931,0.125506368048475
13932,0.120587951153988
13933,0.11254141260336
13934,0.109496523489947
13935,0.114938245054567
13936,0.112539437816666
13937,0.115972098066166
13938,0.117065032229306
13939,0.126963272941089
13940,0.145215879904894
13941,0.152397274764866
13942,0.125256686557669
13943,0.105110406463325
13944,0.095075746843584
13982,0.108120910514131
13983,0.122865241712968
13984,0.11098182783066
14013,0.120449347509427
14014,0.133646771419516
14015,0.133828592409376
14016,0.131504461261605
14018,0.102529691932492
14019,0.125553731714548
14020,0.121211444173963
14021,0.11528276542802
14022,0.115282660057722
14023,0.12482861344051
14024,0.122495428389631
14025,0.12164847538922
14026,0.127070628842817
14027,0.134018864698154
14028,0.154312976905383
14029,0.147380502848339
14030,0.128837646496861
14031,0.106694050518072
14069,0.077472098225589
14070,0.110462767787832
14071,0.115593516121595
14072,0.098154761633383
14101,0.110480931364308
14102,0.119908777865508
14105,0.132038081834508
14106,0.108416852872234
14107,0.110698367899703
14108,0.11811353789962
14109,0.111816298940088
14110,0.122622143400233
14111,0.125192463928061
14112,0.12509392699119
14113,0.126977955106615
14114,0.137227300598687
14115,0.144783149665791
14116,0.157836338366605
14117,0.142444253860673
14118,0.130522681864001
14119,0.097583539737773
14120,0.099972963979668
14158,0.088714622892439
14190,0.109672409012791
14193,0.126850914856619
14194,0.135867842080549
14195,0.127741431118
14196,0.120316086042052
14197,0.117644420467349
14198,0.109898513880037
14199,0.118814823964957
14200,0.121897244795172
14201,0.126999161706483
14202,0.145499605994686
14203,0.165996131695007
14204,0.175438387057752
14205,0.156517408942142
14206,0.133603333558136
14207,0.106089684758181
14208,0.107071534214803
14278,0.096975146378908
14283,0.122978516641321
14284,0.122767942678183
14285,0.118937425270943
14286,0.123210191167155
14287,0.127027832070235
14288,0.124408616305222
14289,0.132765469019828
14290,0.152295702543736
14291,0.165708263724925
14292,0.167617088264745
14293,0.148984093852194
14294,0.133940246611101
14295,0.125912957879983
14366,0.099738754129858
14371,0.126903602212903
14372,0.124839072585229
14373,0.125676579927364
14374,0.130599454861165
14375,0.132456793851061
14376,0.131411929560964
14377,0.143450584478122
14378,0.159000283173422
14379,0.163649879642262
14380,0.150917502274075
14381,0.122889627263812
14382,0.124584140292858
14452,0.11322424446161
14453,0.107776988836483
14455,0.098388141670643
14458,0.1106897658481
14459,0.111526789581514
14460,0.114923490088218
14461,0.109093227877843
14462,0.116402627361461
14463,0.126363895877666
14464,0.129179868215988
14465,0.142475024081212
14466,0.15503038733962
14467,0.152348980384548
14468,0.126689937288973
14469,0.118348319991684
14470,0.12032364615103
14471,0.118433999621178
14539,0.100895839641453
14540,0.091198131656556
14541,0.107764620922889
14542,0.116195331091091
14543,0.117995092496421
14544,0.153435087885778
14549,0.097400612864713
14550,0.090732645051988
14551,0.105683448029038
14552,0.116648953231309
14553,0.137950664187373
14554,0.145515763015963
14555,0.137959285260071
14556,0.114258868008734
14557,0.11970171575313
14558,0.121335565804421
14560,0.082907230781001
14623,0.092896606599677
14624,0.109430005751815
14625,0.115756394741826
14626,0.135943120884255
14627,0.166461311000963
14628,0.170523139009298
14629,0.155961058017882
14630,0.138961009157837
14631,0.135572001072965
14632,0.155681973061532
14633,0.187640117617112
14634,0.204394164139574
14638,0.081000343994483
14639,0.085023417185418
14640,0.104463888917211
14641,0.14273414580721
14642,0.145925987614945
14643,0.132256695431126
14644,0.115075579728962
14646,0.09970636431702
14711,0.141181157378495
14712,0.172005145770052
14713,0.152877323637324
14714,0.154033994363729
14715,0.175949883201848
14716,0.176771518366396
14717,0.159994318496344
14718,0.142583871244892
14719,0.151052395846297
14720,0.162282567963866
14721,0.149325249208645
14722,0.168858787179127
14729,0.128585761360307
14730,0.123848809267987
14731,0.104497945982932
14732,0.099112178160509
14733,0.086225252244468
14734,0.067429158004671
14799,0.141854754441287
14800,0.179911197016893
14801,0.144917965735778
14802,0.154883272884306
14803,0.163519876541592
14804,0.175667955578605
14805,0.158837967298248
14806,0.137611316316877
14807,0.14276695799215
14808,0.14602489443111
14809,0.146539361916544
14810,0.157492127577382
14811,0.138232830256224
14812,0.175651228210578
14813,0.20075300442321
14817,0.141687378287315
14818,0.086745696120906
14819,0.069720560222987
14820,0.070071982342965
14887,0.149555066607804
14888,0.178584392501186
14889,0.15863599186476
14890,0.16400687876544
14891,0.166642753241869
14892,0.168830134740224
14893,0.170664365937116
14894,0.150402691112205
14895,0.148557374968646
14896,0.145032532807631
14897,0.160946190740044
14898,0.180474742716951
14899,0.149927772933684
14900,0.159148827416035
14901,0.187434373805437
14902,0.1883976787531
14903,0.19854217642043
14908,0.067919220335804
14975,0.125832713740177
14976,0.162692065118801
14977,0.157951907400996
14978,0.164324284892929
14979,0.159500867570106
14980,0.157707770162624
14981,0.158801836508118
14982,0.155383358594061
14983,0.147844329829744
14984,0.140499915712136
14985,0.165227896295303
14986,0.175623899587422
14987,0.180132564407564
14988,0.19907106754701
14989,0.199814027159914
14990,0.16828480775445
14991,0.147487032525642
14992,0.185275495052338
15062,0.070574069634265
15063,0.107811805830637
15064,0.155491387390572
15065,0.161292162562205
15066,0.167161499050038
15067,0.156229070523982
15068,0.149879449193389
15069,0.155898841236495
15070,0.159550694579428
15071,0.145336343012308
15072,0.145852967973583
15073,0.145017213349746
15074,0.158746277097582
15075,0.182682633046576
15076,0.193357682486704
15077,0.192577839482668
15078,0.184440492629266
15079,0.140126801541318
15080,0.140111281247215
15081,0.170034865579127
15150,0.071304594482149
